,agreement,ars,block_sizes,dataset_name,dataset_type,Lower bound,max_order,Number of cuts,order_best,p,percentile_orders,preprocessing_name,q,seed,unique_id
677,50.0,0.0,"[100, 100]",sbm,graph,0.3,3987.0,50.0,2884.0,0.32,100.0,fid_mat,0.46,42.0,1589802894
678,50.0,0.0006419311226073561,"[100, 100]",sbm,graph,0.3,1627.0,50.0,1047.0,0.18,100.0,fid_mat,0.14,42.0,1589802894
679,50.0,1.0,"[100, 100]",sbm,graph,0.4,5193.0,50.0,1403.0,0.92,100.0,fid_mat,0.14,42.0,1589802894
680,50.0,0.20525228096285755,"[100, 100]",sbm,graph,0.4,1177.0,50.0,802.0,0.14,100.0,fid_mat,0.09,42.0,1589802894
681,50.0,0.0,"[100, 100]",sbm,graph,0.4,7457.0,50.0,6753.0,0.74,100.0,fid_mat,0.74,42.0,1589802894
682,50.0,0.0,"[100, 100]",sbm,graph,0.4,5366.0,50.0,4745.0,0.18,100.0,fid_mat,0.87,42.0,1589802894
683,50.0,0.04000966933986572,"[100, 100]",sbm,graph,0.3,7648.0,50.0,6104.0,0.78,100.0,fid_mat,0.74,42.0,1589802894
684,50.0,1.0,"[100, 100]",sbm,graph,0.4,4371.0,50.0,3217.0,0.55,100.0,fid_mat,0.32,42.0,1589802894
685,50.0,0.0,"[100, 100]",sbm,graph,0.3,2795.0,50.0,1921.0,0.23,100.0,fid_mat,0.32,42.0,1589802894
686,50.0,1.0,"[100, 100]",sbm,graph,0.4,6018.0,50.0,4622.0,0.74,100.0,fid_mat,0.46,42.0,1589802894
687,50.0,0.0,"[100, 100]",sbm,graph,0.3,4101.0,50.0,3056.0,0.41,100.0,fid_mat,0.41,42.0,1589802894
688,50.0,0.0,"[100, 100]",sbm,graph,0.2,5774.0,50.0,3792.0,0.37,100.0,fid_mat,0.87,42.0,1589802894
689,50.0,1.0,"[100, 100]",sbm,graph,0.4,1154.0,50.0,512.0,0.18,100.0,fid_mat,0.05,42.0,1589802894
690,50.0,0.0,"[100, 100]",sbm,graph,0.2,5327.0,50.0,3422.0,0.41,100.0,fid_mat,0.74,42.0,1589802894
691,50.0,1.0,"[100, 100]",sbm,graph,0.3,3167.0,50.0,1828.0,0.46,100.0,fid_mat,0.18,42.0,1589802894
692,50.0,0.0,"[100, 100]",sbm,graph,0.3,6166.0,50.0,4954.0,0.37,100.0,fid_mat,0.87,42.0,1589802894
693,50.0,0.9020088130200375,"[100, 100]",sbm,graph,0.3,8487.0,50.0,7828.0,0.92,100.0,fid_mat,0.78,42.0,1589802894
694,50.0,0.0,"[100, 100]",sbm,graph,0.3,5107.0,50.0,3939.0,0.18,100.0,fid_mat,0.83,42.0,1589802894
695,50.0,0.0,"[100, 100]",sbm,graph,0.3,5153.0,50.0,3987.0,0.28,100.0,fid_mat,0.74,42.0,1589802894
696,50.0,0.0,"[100, 100]",sbm,graph,0.2,4011.0,50.0,2340.0,0.05,100.0,fid_mat,0.74,42.0,1589802894
697,50.0,0.0,"[100, 100]",sbm,graph,0.3,3706.0,50.0,2712.0,0.28,100.0,fid_mat,0.46,42.0,1589802894
698,50.0,1.0,"[100, 100]",sbm,graph,0.4,3501.0,50.0,2323.0,0.46,100.0,fid_mat,0.23,42.0,1589802894
699,50.0,0.0,"[100, 100]",sbm,graph,0.2,1443.0,50.0,946.0,0.23,100.0,fid_mat,0.14,42.0,1589802894
700,50.0,1.0,"[100, 100]",sbm,graph,0.2,1000.0,50.0,512.0,0.37,100.0,fid_mat,0.05,42.0,1589802894
701,50.0,1.0,"[100, 100]",sbm,graph,0.2,1753.0,50.0,1403.0,0.46,100.0,fid_mat,0.14,42.0,1589802894
702,50.0,0.0,"[100, 100]",sbm,graph,0.2,5722.0,50.0,3762.0,0.64,100.0,fid_mat,0.6,42.0,1589802894
703,50.0,1.0,"[100, 100]",sbm,graph,0.2,6453.0,50.0,3740.0,0.92,100.0,fid_mat,0.37,42.0,1589802894
704,50.0,1.0,"[100, 100]",sbm,graph,0.2,5267.0,50.0,1828.0,0.87,100.0,fid_mat,0.18,42.0,1589802894
705,50.0,0.0,"[100, 100]",sbm,graph,0.3,5372.0,50.0,4267.0,0.14,100.0,fid_mat,0.92,42.0,1589802894
706,50.0,5.655534521233986e-05,"[100, 100]",sbm,graph,0.4,2820.0,50.0,2230.0,0.28,100.0,fid_mat,0.28,42.0,1589802894
707,50.0,0.0,"[100, 100]",sbm,graph,0.3,6481.0,50.0,5443.0,0.64,100.0,fid_mat,0.74,42.0,1589802894
708,50.0,0.0,"[100, 100]",sbm,graph,0.4,5142.0,50.0,4949.0,0.23,100.0,fid_mat,0.87,42.0,1589802894
709,50.0,1.0,"[100, 100]",sbm,graph,0.4,3288.0,50.0,1828.0,0.46,100.0,fid_mat,0.18,42.0,1589802894
710,50.0,1.0,"[100, 100]",sbm,graph,0.4,913.0,50.0,913.0,0.92,100.0,fid_mat,0.09,42.0,1589802894
711,50.0,1.0,"[100, 100]",sbm,graph,0.3,4048.0,50.0,1828.0,0.64,100.0,fid_mat,0.18,42.0,1589802894
712,50.0,0.0,"[100, 100]",sbm,graph,0.2,1847.0,50.0,945.0,0.05,100.0,fid_mat,0.32,42.0,1589802894
713,50.0,0.31460172251047513,"[100, 100]",sbm,graph,0.4,6888.0,50.0,6204.0,0.74,100.0,fid_mat,0.64,42.0,1589802894
714,50.0,0.9799995050507552,"[100, 100]",sbm,graph,0.4,3755.0,50.0,2810.0,0.46,100.0,fid_mat,0.28,42.0,1589802894
715,50.0,0.0,"[100, 100]",sbm,graph,0.2,1809.0,50.0,893.0,0.09,100.0,fid_mat,0.28,42.0,1589802894
716,50.0,0.0,"[100, 100]",sbm,graph,0.3,6863.0,50.0,5514.0,0.46,100.0,fid_mat,0.92,42.0,1589802894
717,50.0,0.0,"[100, 100]",sbm,graph,0.2,7820.0,50.0,4785.0,0.87,100.0,fid_mat,0.69,42.0,1589802894
718,50.0,-0.004803339310575287,"[100, 100]",sbm,graph,0.4,1475.0,50.0,1402.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
719,50.0,1.0,"[100, 100]",sbm,graph,0.4,5556.0,50.0,3217.0,0.78,100.0,fid_mat,0.32,42.0,1589802894
720,50.0,-0.002942267489260055,"[100, 100]",sbm,graph,0.4,5596.0,50.0,4975.0,0.28,100.0,fid_mat,0.83,42.0,1589802894
721,50.0,1.0,"[100, 100]",sbm,graph,0.3,3725.0,50.0,2323.0,0.51,100.0,fid_mat,0.23,42.0,1589802894
722,50.0,0.0,"[100, 100]",sbm,graph,0.2,4829.0,50.0,2784.0,0.37,100.0,fid_mat,0.6,42.0,1589802894
723,50.0,0.0,"[100, 100]",sbm,graph,0.2,4374.0,50.0,2496.0,0.51,100.0,fid_mat,0.37,42.0,1589802894
724,50.0,0.4054905451894322,"[100, 100]",sbm,graph,0.3,3796.0,50.0,3394.0,0.51,100.0,fid_mat,0.37,42.0,1589802894
725,50.0,0.0,"[100, 100]",sbm,graph,0.4,6053.0,50.0,5383.0,0.46,100.0,fid_mat,0.74,42.0,1589802894
726,50.0,0.0,"[100, 100]",sbm,graph,0.2,2562.0,50.0,1610.0,0.28,100.0,fid_mat,0.32,42.0,1589802894
727,50.0,0.0,"[100, 100]",sbm,graph,0.2,2272.0,50.0,1205.0,0.09,100.0,fid_mat,0.37,42.0,1589802894
728,50.0,0.0,"[100, 100]",sbm,graph,0.2,8962.0,50.0,6117.0,0.92,100.0,fid_mat,0.92,42.0,1589802894
729,50.0,0.0,"[100, 100]",sbm,graph,0.2,4435.0,50.0,2497.0,0.37,100.0,fid_mat,0.51,42.0,1589802894
730,50.0,0.0,"[100, 100]",sbm,graph,0.4,6519.0,50.0,5765.0,0.51,100.0,fid_mat,0.78,42.0,1589802894
731,50.0,0.0,"[100, 100]",sbm,graph,0.3,4234.0,50.0,3147.0,0.37,100.0,fid_mat,0.46,42.0,1589802894
732,50.0,0.0,"[100, 100]",sbm,graph,0.3,5594.0,50.0,4347.0,0.28,100.0,fid_mat,0.83,42.0,1589802894
733,50.0,0.0,"[100, 100]",sbm,graph,0.3,7105.0,50.0,5613.0,0.55,100.0,fid_mat,0.87,42.0,1589802894
734,50.0,0.0,"[100, 100]",sbm,graph,0.4,6515.0,50.0,5820.0,0.55,100.0,fid_mat,0.74,42.0,1589802894
735,50.0,1.0,"[100, 100]",sbm,graph,0.4,4203.0,50.0,2323.0,0.6,100.0,fid_mat,0.23,42.0,1589802894
736,50.0,0.0,"[100, 100]",sbm,graph,0.2,6920.0,50.0,4457.0,0.64,100.0,fid_mat,0.83,42.0,1589802894
737,50.0,0.0,"[100, 100]",sbm,graph,0.3,4397.0,50.0,3304.0,0.28,100.0,fid_mat,0.6,42.0,1589802894
738,50.0,0.0,"[100, 100]",sbm,graph,0.2,2955.0,50.0,1637.0,0.41,100.0,fid_mat,0.18,42.0,1589802894
739,50.0,1.0,"[100, 100]",sbm,graph,0.2,2059.0,50.0,1403.0,0.6,100.0,fid_mat,0.14,42.0,1589802894
740,50.0,0.0,"[100, 100]",sbm,graph,0.2,4403.0,50.0,2331.0,0.6,100.0,fid_mat,0.28,42.0,1589802894
741,50.0,0.0,"[100, 100]",sbm,graph,0.4,4265.0,50.0,3542.0,0.32,100.0,fid_mat,0.51,42.0,1589802894
742,50.0,0.8742499544125841,"[100, 100]",sbm,graph,0.4,3926.0,50.0,3217.0,0.46,100.0,fid_mat,0.32,42.0,1589802894
743,50.0,0.0,"[100, 100]",sbm,graph,0.4,2513.0,50.0,2021.0,0.09,100.0,fid_mat,0.41,42.0,1589802894
744,50.0,1.0,"[100, 100]",sbm,graph,0.3,4629.0,50.0,1828.0,0.74,100.0,fid_mat,0.18,42.0,1589802894
745,50.0,0.0,"[100, 100]",sbm,graph,0.4,3955.0,50.0,3313.0,0.18,100.0,fid_mat,0.6,42.0,1589802894
746,50.0,0.0,"[100, 100]",sbm,graph,0.2,2806.0,50.0,1567.0,0.14,100.0,fid_mat,0.41,42.0,1589802894
747,50.0,-0.0024968675523880496,"[100, 100]",sbm,graph,0.4,4147.0,50.0,3528.0,0.32,100.0,fid_mat,0.51,42.0,1589802894
748,50.0,1.0,"[100, 100]",sbm,graph,0.4,5293.0,50.0,1828.0,0.87,100.0,fid_mat,0.18,42.0,1589802894
749,50.0,0.0,"[100, 100]",sbm,graph,0.3,1471.0,50.0,1227.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
750,50.0,1.0,"[100, 100]",sbm,graph,0.2,3088.0,50.0,2323.0,0.78,100.0,fid_mat,0.23,42.0,1589802894
751,50.0,0.0,"[100, 100]",sbm,graph,0.4,4554.0,50.0,3960.0,0.32,100.0,fid_mat,0.6,42.0,1589802894
752,50.0,0.0,"[100, 100]",sbm,graph,0.3,7107.0,50.0,5680.0,0.55,100.0,fid_mat,0.87,42.0,1589802894
753,50.0,0.002109572614719441,"[100, 100]",sbm,graph,0.3,6372.0,50.0,5024.0,0.64,100.0,fid_mat,0.64,42.0,1589802894
754,50.0,0.0,"[100, 100]",sbm,graph,0.4,3868.0,50.0,3305.0,0.37,100.0,fid_mat,0.41,42.0,1589802894
755,50.0,0.0,"[100, 100]",sbm,graph,0.2,4608.0,50.0,3010.0,0.51,100.0,fid_mat,0.51,42.0,1589802894
756,50.0,0.0,"[100, 100]",sbm,graph,0.2,6455.0,50.0,4315.0,0.6,100.0,fid_mat,0.78,42.0,1589802894
757,50.0,0.0,"[100, 100]",sbm,graph,0.2,1378.0,50.0,665.0,0.05,100.0,fid_mat,0.23,42.0,1589802894
758,50.0,1.0,"[100, 100]",sbm,graph,0.4,2976.0,50.0,1828.0,0.41,100.0,fid_mat,0.18,42.0,1589802894
759,50.0,0.04000966933986572,"[100, 100]",sbm,graph,0.3,3677.0,50.0,3098.0,0.46,100.0,fid_mat,0.37,42.0,1589802894
760,50.0,1.0,"[100, 100]",sbm,graph,0.3,1653.0,50.0,512.0,0.28,100.0,fid_mat,0.05,42.0,1589802894
761,50.0,0.0,"[100, 100]",sbm,graph,0.4,4639.0,50.0,4090.0,0.14,100.0,fid_mat,0.78,42.0,1589802894
762,50.0,0.0038556240383019157,"[100, 100]",sbm,graph,0.3,5928.0,50.0,4970.0,0.64,100.0,fid_mat,0.64,42.0,1589802894
763,50.0,0.845627049205166,"[100, 100]",sbm,graph,0.4,6943.0,50.0,6003.0,0.78,100.0,fid_mat,0.6,42.0,1589802894
764,50.0,0.3696518085886004,"[100, 100]",sbm,graph,0.3,8788.0,50.0,7071.0,0.92,100.0,fid_mat,0.83,42.0,1589802894
765,50.0,0.0,"[100, 100]",sbm,graph,0.3,4362.0,50.0,3662.0,0.46,100.0,fid_mat,0.51,42.0,1589802894
766,50.0,0.960200080403878,"[100, 100]",sbm,graph,0.4,7624.0,50.0,6944.0,0.83,100.0,fid_mat,0.69,42.0,1589802894
767,50.0,0.0,"[100, 100]",sbm,graph,0.2,6767.0,50.0,4042.0,0.6,100.0,fid_mat,0.74,42.0,1589802894
768,50.0,0.0,"[100, 100]",sbm,graph,0.4,3032.0,50.0,2427.0,0.32,100.0,fid_mat,0.28,42.0,1589802894
769,50.0,0.0,"[100, 100]",sbm,graph,0.2,4639.0,50.0,3183.0,0.64,100.0,fid_mat,0.46,42.0,1589802894
770,50.0,1.0,"[100, 100]",sbm,graph,0.3,913.0,50.0,913.0,0.87,100.0,fid_mat,0.09,42.0,1589802894
771,50.0,0.0,"[100, 100]",sbm,graph,0.2,902.0,50.0,635.0,0.18,100.0,fid_mat,0.09,42.0,1589802894
772,50.0,0.0,"[100, 100]",sbm,graph,0.4,5985.0,50.0,5299.0,0.51,100.0,fid_mat,0.69,42.0,1589802894
773,50.0,0.0,"[100, 100]",sbm,graph,0.4,3244.0,50.0,2650.0,0.32,100.0,fid_mat,0.32,42.0,1589802894
774,50.0,0.0,"[100, 100]",sbm,graph,0.2,5774.0,50.0,3760.0,0.41,100.0,fid_mat,0.83,42.0,1589802894
775,50.0,1.0,"[100, 100]",sbm,graph,0.3,512.0,50.0,512.0,0.87,100.0,fid_mat,0.05,42.0,1589802894
776,50.0,0.0,"[100, 100]",sbm,graph,0.3,2790.0,50.0,1927.0,0.23,100.0,fid_mat,0.32,42.0,1589802894
777,50.0,0.0,"[100, 100]",sbm,graph,0.2,6490.0,50.0,4157.0,0.64,100.0,fid_mat,0.74,42.0,1589802894
778,50.0,5.655534521233986e-05,"[100, 100]",sbm,graph,0.4,5271.0,50.0,4580.0,0.51,100.0,fid_mat,0.55,42.0,1589802894
779,50.0,0.0,"[100, 100]",sbm,graph,0.2,2361.0,50.0,1458.0,0.14,100.0,fid_mat,0.41,42.0,1589802894
780,50.0,0.0,"[100, 100]",sbm,graph,0.2,8321.0,50.0,5109.0,0.83,100.0,fid_mat,0.83,42.0,1589802894
781,50.0,0.0148096978070255,"[100, 100]",sbm,graph,0.4,2787.0,50.0,2213.0,0.32,100.0,fid_mat,0.23,42.0,1589802894
782,50.0,0.4006595892557817,"[100, 100]",sbm,graph,0.3,4313.0,50.0,4124.0,0.74,100.0,fid_mat,0.41,42.0,1589802894
783,50.0,0.0,"[100, 100]",sbm,graph,0.4,8723.0,50.0,8085.0,0.87,100.0,fid_mat,0.87,42.0,1589802894
784,50.0,0.0,"[100, 100]",sbm,graph,0.2,3835.0,50.0,2481.0,0.05,100.0,fid_mat,0.78,42.0,1589802894
785,50.0,0.0,"[100, 100]",sbm,graph,0.2,853.0,50.0,508.0,0.05,100.0,fid_mat,0.18,42.0,1589802894
786,50.0,0.0,"[100, 100]",sbm,graph,0.2,7096.0,50.0,4566.0,0.51,100.0,fid_mat,0.92,42.0,1589802894
787,50.0,1.0,"[100, 100]",sbm,graph,0.4,4605.0,50.0,2798.0,0.64,100.0,fid_mat,0.28,42.0,1589802894
788,50.0,1.0,"[100, 100]",sbm,graph,0.2,4571.0,50.0,512.0,0.87,100.0,fid_mat,0.05,42.0,1589802894
789,50.0,0.0,"[100, 100]",sbm,graph,0.2,6003.0,50.0,4022.0,0.28,100.0,fid_mat,0.92,42.0,1589802894
790,50.0,0.0,"[100, 100]",sbm,graph,0.2,3738.0,50.0,2601.0,0.55,100.0,fid_mat,0.37,42.0,1589802894
791,50.0,0.0,"[100, 100]",sbm,graph,0.2,3736.0,50.0,2080.0,0.14,100.0,fid_mat,0.6,42.0,1589802894
792,50.0,0.0,"[100, 100]",sbm,graph,0.3,5238.0,50.0,4488.0,0.51,100.0,fid_mat,0.64,42.0,1589802894
793,50.0,0.007872740182920116,"[100, 100]",sbm,graph,0.3,5939.0,50.0,4575.0,0.64,100.0,fid_mat,0.55,42.0,1589802894
794,50.0,0.0,"[100, 100]",sbm,graph,0.2,6907.0,50.0,4184.0,0.46,100.0,fid_mat,0.92,42.0,1589802894
795,50.0,1.0,"[100, 100]",sbm,graph,0.3,4382.0,50.0,1403.0,0.74,100.0,fid_mat,0.14,42.0,1589802894
796,50.0,-0.0023551261613412628,"[100, 100]",sbm,graph,0.4,3038.0,50.0,2423.0,0.28,100.0,fid_mat,0.32,42.0,1589802894
797,50.0,0.0,"[100, 100]",sbm,graph,0.2,8364.0,50.0,5107.0,0.92,100.0,fid_mat,0.74,42.0,1589802894
798,50.0,0.0,"[100, 100]",sbm,graph,0.3,1606.0,50.0,1064.0,0.05,100.0,fid_mat,0.28,42.0,1589802894
799,50.0,1.0,"[100, 100]",sbm,graph,0.3,913.0,50.0,913.0,0.46,100.0,fid_mat,0.09,42.0,1589802894
800,50.0,0.0,"[100, 100]",sbm,graph,0.4,9013.0,50.0,8385.0,0.87,100.0,fid_mat,0.92,42.0,1589802894
801,50.0,0.0,"[100, 100]",sbm,graph,0.3,2752.0,50.0,2308.0,0.23,100.0,fid_mat,0.41,42.0,1589802894
802,50.0,0.0,"[100, 100]",sbm,graph,0.2,1698.0,50.0,1044.0,0.14,100.0,fid_mat,0.28,42.0,1589802894
803,50.0,1.0,"[100, 100]",sbm,graph,0.3,6151.0,50.0,6005.0,0.92,100.0,fid_mat,0.6,42.0,1589802894
804,50.0,0.8830121212121212,"[100, 100]",sbm,graph,0.4,8767.0,50.0,8300.0,0.92,100.0,fid_mat,0.83,42.0,1589802894
805,50.0,0.0,"[100, 100]",sbm,graph,0.2,5947.0,50.0,3692.0,0.64,100.0,fid_mat,0.55,42.0,1589802894
806,50.0,0.0,"[100, 100]",sbm,graph,0.3,7942.0,50.0,6709.0,0.74,100.0,fid_mat,0.92,42.0,1589802894
807,50.0,0.0,"[100, 100]",sbm,graph,0.2,3249.0,50.0,2121.0,0.37,100.0,fid_mat,0.37,42.0,1589802894
808,50.0,0.0,"[100, 100]",sbm,graph,0.4,4801.0,50.0,4137.0,0.41,100.0,fid_mat,0.55,42.0,1589802894
809,50.0,1.0,"[100, 100]",sbm,graph,0.3,4586.0,50.0,2323.0,0.69,100.0,fid_mat,0.23,42.0,1589802894
810,50.0,1.0,"[100, 100]",sbm,graph,0.4,6716.0,50.0,5100.0,0.83,100.0,fid_mat,0.51,42.0,1589802894
811,50.0,0.0,"[100, 100]",sbm,graph,0.2,7117.0,50.0,4145.0,0.87,100.0,fid_mat,0.55,42.0,1589802894
812,50.0,0.0,"[100, 100]",sbm,graph,0.3,5674.0,50.0,4504.0,0.37,100.0,fid_mat,0.78,42.0,1589802894
813,50.0,0.0,"[100, 100]",sbm,graph,0.4,8085.0,50.0,7383.0,0.74,100.0,fid_mat,0.87,42.0,1589802894
814,50.0,0.0,"[100, 100]",sbm,graph,0.3,1806.0,50.0,1220.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
815,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,1817.0,50.0,1382.0,0.09,100.0,fid_mat,0.28,42.0,1589802894
816,50.0,0.9116525356314722,"[100, 100]",sbm,graph,0.4,2538.0,50.0,1837.0,0.32,100.0,fid_mat,0.18,42.0,1589802894
817,50.0,0.0,"[100, 100]",sbm,graph,0.4,3016.0,50.0,2455.0,0.23,100.0,fid_mat,0.37,42.0,1589802894
818,50.0,0.0,"[100, 100]",sbm,graph,0.3,2821.0,50.0,1975.0,0.14,100.0,fid_mat,0.41,42.0,1589802894
819,50.0,0.0,"[100, 100]",sbm,graph,0.4,4599.0,50.0,4165.0,0.05,100.0,fid_mat,0.87,42.0,1589802894
820,50.0,1.0,"[100, 100]",sbm,graph,0.3,6896.0,50.0,4622.0,0.92,100.0,fid_mat,0.46,42.0,1589802894
821,50.0,0.0,"[100, 100]",sbm,graph,0.4,1380.0,50.0,1003.0,0.05,100.0,fid_mat,0.23,42.0,1589802894
822,50.0,0.0,"[100, 100]",sbm,graph,0.3,5204.0,50.0,4435.0,0.18,100.0,fid_mat,0.92,42.0,1589802894
823,50.0,0.0,"[100, 100]",sbm,graph,0.3,3249.0,50.0,2716.0,0.37,100.0,fid_mat,0.37,42.0,1589802894
824,50.0,0.0,"[100, 100]",sbm,graph,0.4,5286.0,50.0,4617.0,0.46,100.0,fid_mat,0.6,42.0,1589802894
825,50.0,1.0,"[100, 100]",sbm,graph,0.4,2496.0,50.0,913.0,0.41,100.0,fid_mat,0.09,42.0,1589802894
826,50.0,0.0,"[100, 100]",sbm,graph,0.2,7958.0,50.0,5134.0,0.74,100.0,fid_mat,0.92,42.0,1589802894
827,50.0,0.0,"[100, 100]",sbm,graph,0.4,4067.0,50.0,3509.0,0.05,100.0,fid_mat,0.74,42.0,1589802894
828,50.0,0.0,"[100, 100]",sbm,graph,0.2,4245.0,50.0,3315.0,0.69,100.0,fid_mat,0.41,42.0,1589802894
829,50.0,1.0,"[100, 100]",sbm,graph,0.4,7333.0,50.0,5495.0,0.92,100.0,fid_mat,0.55,42.0,1589802894
830,50.0,0.9345496928535594,"[100, 100]",sbm,graph,0.4,4641.0,50.0,4641.0,0.64,100.0,fid_mat,0.46,42.0,1589802894
831,50.0,1.0,"[100, 100]",sbm,graph,0.4,5289.0,50.0,2323.0,0.83,100.0,fid_mat,0.23,42.0,1589802894
832,50.0,0.8456292321864344,"[100, 100]",sbm,graph,0.4,7334.0,50.0,6408.0,0.83,100.0,fid_mat,0.64,42.0,1589802894
833,50.0,0.0,"[100, 100]",sbm,graph,0.3,5028.0,50.0,4279.0,0.41,100.0,fid_mat,0.69,42.0,1589802894
834,50.0,0.0,"[100, 100]",sbm,graph,0.2,2951.0,50.0,1619.0,0.18,100.0,fid_mat,0.41,42.0,1589802894
835,50.0,0.0,"[100, 100]",sbm,graph,0.4,3008.0,50.0,2426.0,0.18,100.0,fid_mat,0.41,42.0,1589802894
836,50.0,0.0,"[100, 100]",sbm,graph,0.4,1858.0,50.0,1404.0,0.14,100.0,fid_mat,0.23,42.0,1589802894
837,50.0,0.0,"[100, 100]",sbm,graph,0.4,4429.0,50.0,3770.0,0.28,100.0,fid_mat,0.6,42.0,1589802894
838,50.0,1.0,"[100, 100]",sbm,graph,0.4,3242.0,50.0,512.0,0.6,100.0,fid_mat,0.05,42.0,1589802894
839,50.0,0.0,"[100, 100]",sbm,graph,0.2,5310.0,50.0,3070.0,0.6,100.0,fid_mat,0.46,42.0,1589802894
840,50.0,0.0,"[100, 100]",sbm,graph,0.2,6364.0,50.0,3846.0,0.46,100.0,fid_mat,0.83,42.0,1589802894
841,50.0,0.0,"[100, 100]",sbm,graph,0.2,5729.0,50.0,3422.0,0.32,100.0,fid_mat,0.83,42.0,1589802894
842,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,4582.0,50.0,4378.0,0.37,100.0,fid_mat,0.64,42.0,1589802894
843,50.0,0.0,"[100, 100]",sbm,graph,0.2,4870.0,50.0,2962.0,0.09,100.0,fid_mat,0.87,42.0,1589802894
844,50.0,0.0,"[100, 100]",sbm,graph,0.2,4221.0,50.0,2401.0,0.32,100.0,fid_mat,0.51,42.0,1589802894
845,50.0,1.0,"[100, 100]",sbm,graph,0.3,2790.0,50.0,512.0,0.51,100.0,fid_mat,0.05,42.0,1589802894
846,50.0,0.0,"[100, 100]",sbm,graph,0.4,5590.0,50.0,4853.0,0.51,100.0,fid_mat,0.6,42.0,1589802894
847,50.0,0.0,"[100, 100]",sbm,graph,0.3,3717.0,50.0,2734.0,0.37,100.0,fid_mat,0.37,42.0,1589802894
848,50.0,0.0,"[100, 100]",sbm,graph,0.4,4379.0,50.0,3709.0,0.32,100.0,fid_mat,0.55,42.0,1589802894
849,50.0,0.0,"[100, 100]",sbm,graph,0.2,8967.0,50.0,5916.0,0.92,100.0,fid_mat,0.92,42.0,1589802894
850,50.0,0.0,"[100, 100]",sbm,graph,0.2,2798.0,50.0,1459.0,0.18,100.0,fid_mat,0.37,42.0,1589802894
851,50.0,0.0,"[100, 100]",sbm,graph,0.3,4794.0,50.0,3853.0,0.09,100.0,fid_mat,0.87,42.0,1589802894
852,50.0,0.0,"[100, 100]",sbm,graph,0.3,2135.0,50.0,1447.0,0.05,100.0,fid_mat,0.37,42.0,1589802894
853,50.0,0.0,"[100, 100]",sbm,graph,0.2,7019.0,50.0,4537.0,0.74,100.0,fid_mat,0.74,42.0,1589802894
854,50.0,1.0,"[100, 100]",sbm,graph,0.2,2152.0,50.0,913.0,0.74,100.0,fid_mat,0.09,42.0,1589802894
855,50.0,0.0,"[100, 100]",sbm,graph,0.3,3666.0,50.0,2747.0,0.14,100.0,fid_mat,0.6,42.0,1589802894
856,50.0,0.0,"[100, 100]",sbm,graph,0.2,8528.0,50.0,5280.0,0.83,100.0,fid_mat,0.87,42.0,1589802894
857,50.0,1.0,"[100, 100]",sbm,graph,0.3,6696.0,50.0,4126.0,0.92,100.0,fid_mat,0.41,42.0,1589802894
858,50.0,-0.004766807667894866,"[100, 100]",sbm,graph,0.4,3646.0,50.0,3120.0,0.09,100.0,fid_mat,0.64,42.0,1589802894
859,50.0,0.2881387086153579,"[100, 100]",sbm,graph,0.4,4253.0,50.0,3520.0,0.46,100.0,fid_mat,0.37,42.0,1589802894
860,50.0,1.0,"[100, 100]",sbm,graph,0.2,5974.0,50.0,3217.0,0.87,100.0,fid_mat,0.32,42.0,1589802894
861,50.0,1.0,"[100, 100]",sbm,graph,0.4,5324.0,50.0,3217.0,0.74,100.0,fid_mat,0.32,42.0,1589802894
862,50.0,0.0,"[100, 100]",sbm,graph,0.2,6264.0,50.0,4022.0,0.41,100.0,fid_mat,0.92,42.0,1589802894
863,50.0,0.0,"[100, 100]",sbm,graph,0.4,6023.0,50.0,5397.0,0.37,100.0,fid_mat,0.83,42.0,1589802894
864,50.0,0.0035151448883597,"[100, 100]",sbm,graph,0.4,6477.0,50.0,5814.0,0.55,100.0,fid_mat,0.74,42.0,1589802894
865,50.0,1.0,"[100, 100]",sbm,graph,0.4,7803.0,50.0,6406.0,0.92,100.0,fid_mat,0.64,42.0,1589802894
866,50.0,0.0,"[100, 100]",sbm,graph,0.2,5777.0,50.0,3789.0,0.37,100.0,fid_mat,0.87,42.0,1589802894
867,50.0,-0.003962913832376997,"[100, 100]",sbm,graph,0.4,7367.0,50.0,6650.0,0.6,100.0,fid_mat,0.87,42.0,1589802894
868,50.0,0.0,"[100, 100]",sbm,graph,0.2,5363.0,50.0,3203.0,0.23,100.0,fid_mat,0.83,42.0,1589802894
869,50.0,0.007872740182920116,"[100, 100]",sbm,graph,0.3,2984.0,50.0,2492.0,0.37,100.0,fid_mat,0.32,42.0,1589802894
870,50.0,0.0006419311226073561,"[100, 100]",sbm,graph,0.3,5572.0,50.0,4258.0,0.6,100.0,fid_mat,0.51,42.0,1589802894
871,50.0,0.004740314523813828,"[100, 100]",sbm,graph,0.4,4880.0,50.0,4252.0,0.28,100.0,fid_mat,0.69,42.0,1589802894
872,50.0,0.4270792474318453,"[100, 100]",sbm,graph,0.3,6472.0,50.0,5166.0,0.74,100.0,fid_mat,0.55,42.0,1589802894
